title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
Sr Business Analyst,Dia Software Solutions,https://www.dice.com/job-detail/ee10c5da-6759-4e61-b742-d2ca64857766,"Hi, Greetings from DIA SOFTWARE SOLUTIONS LLC! We reaching out about an exciting Direct client opportunity with one of our clients. Please review the requirements and let me know if you are interested in this position? Direct client Req:: Need Sr Business Analyst IA, Hybrid PLEASE SEND THE RESUMES TO SKUMAR AT DIASOFTWARESOLUTIONS DOT COM ! Job Description: We are seeking a Business Analyst to support service management initiatives, ideally with experience in ITSM and familiarity with ITIL pract","Hybrid in Des Moines, Iowa",08/05/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Data Engineer (Informatica MDM),Stefanini,https://www.dice.com/job-detail/11eddccc-7f9e-4ced-8c34-51e26e6de45d,"Stefanini Group is hiring! Stefanini is looking for a Data Engineer (Informatica MDM), Dearborn, MI (Onsite) For quick apply, please reach out Pawan Rawat at / Data Engineer will be responsible for designing, building, and maintaining data solutions including data infrastructure, pipelines, etc. for collecting, storing, processing and analyzing large volumes of data efficiently and accurately ResponsibilitiesCollaborate with business and technology stakeholders to understand current and future d","Dearborn, Michigan",08/07/2025,Today,Contract,$65 - $70 /hr,Easy Apply,Applied
"Technical Product Manager - Generative AI, Gen AI - (Innovation Labs Group)",SES,https://www.dice.com/job-detail/ceafd69b-d30f-429c-b169-b3f46f4c05ee,"Sr Technical Product Manager - Gen AI (Innovation Labs Group) Type: W2 With Benefits - No C2C Location: Will Be Supporting Denver, CO Hours Top 5 Technical Skills: Drive the execution of Generative AI use cases from concept to production. Work closely with cross-functional teams, including engineering, design, and business stakeholders, to deliver use cases in an accelerated timeline. Develop and prioritize product requirements, user stories, and acceptance criteria. Ensure alignment of product",Remote,08/08/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Business Analyst,V2Soft,https://www.dice.com/job-detail/f3a2c3c0-8acd-49f4-87cd-3f71a7b666c6,"Education:Bachelor's Degree in a field of study related to Information Technology, Computer Science, Data Analytics, or Finance. Work experience may substitute on a year-for-year basis for the degree.Experience:Candidate must have a minimum of 3 years of experience in data engineering, analytics, or cloud data warehousing, with at least 2 years of hands-on experience designing and implementing solutions using the Snowflake Data Cloud platform.Primary Job Duties/ Tasks: The submitted candidate mu","Tallahassee, Florida",08/11/2025,Today,Contract,BASED ON EXPERIENCE,Easy Apply,Applied
Data Engineer,AaraTechnologies Inc,https://www.dice.com/job-detail/42c227fe-df35-420d-b4dc-511eba80dac5,"Data Engineer (3 4 Years Experience) Experience Level: Mid-level (3 4 years) Company: Aaratech Inc Eligibility: Open to U.S. Citizens and s only. We do not offer visa sponsorship. About Aaratech Inc Aaratech Inc is a specialized IT consulting and staffing company that places elite engineering talent into high-impact roles at leading U.S. organizations. We focus on modern technologies across cloud, data, and software disciplines. Our client engagements offer long-term stability, competitive comp","Remote or Hybrid in New York, New York",08/11/2025,Today,Contract,"$60,000 - $75,000",Easy Apply,Applied
Software Engineer 4 - Contingent,PTR Global,https://www.dice.com/job-detail/327b6686-1d68-44ea-8215-e3e66226d929,"Position: Full Stack Java Developer Location: Charlotte, North Carolina Duration: 12+ months Job ID: 169333 Job Overview: In this contingent resource assignment, you will consult on complex initiatives with broad impact and large-scale planning for Software Engineering. You will review and analyze multi-faceted, larger-scale, or longer-term Software Engineering challenges that require in-depth evaluation of multiple factors, including intangibles or unprecedented factors. Additionally, you w","Charlotte, North Carolina",08/09/2025,Today,Full-time,USD 70.00 - 75.00 per hour,Easy Apply,Applied
Full-Stack Software Engineer (ONLY W2),Maven Companies,https://www.dice.com/job-detail/91375992-8dcc-4b4c-a7e1-994ee60328ad,"Required Skills & Experience 5+ years of full-stack development experience in production environments.Strong proficiency in:Frontend: Angular (v2+) or React, TypeScript or JavaScript (ES6), HTML, CSSBackend: .NET Framework/Core, C#, RESTful APIsSolid understanding of:Component-based UI development and frontend architectureWeb performance optimization and accessibilityBackend service integration and distributed systemsExperience with:Agile/Scrum methodologiesSource control using GitCI/CD tools an","Fremont, California",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
SAP Business Analyst IT Systems (Supply Chain & Finance) - 100% Remote,Amtex System Inc.,https://www.dice.com/job-detail/769f6c72-d984-40cf-a5f1-df3cbbf43e1e,"Amtex Systems Inc is an information technology and talent solutions company offering talent and BI consulting to the companies in US for over 25 years. Our solutions are designed to fill resource gaps, by providing the right candidates who deliver value to the organization. Our propensity to nurture and build strong relationships with our clients helps us better understand their business demands and gives us the ability to provide services that are on time and rise above the rest. Position: Se",Remote or Hybrid in Massachusetts,08/07/2025,Today,Contract,$DOE,Easy Apply,Applied
Full Stack Lead Engineer,Primesoft Consulting Services Inc,https://www.dice.com/job-detail/3cb57287-c14c-4a51-96a6-cf71baf0470a,"NO C2C ONLY ON W2 We have an immediate requirement for Full Stack Lead Engineer - Remote. Job Description: Fluent in modern full-stack development: React, Tailwind, Node.js or NestJS, Google Cloud Platform or other cloud platforms. Comfortable with backend technologies like Java, .NET, and building robust APIs and middleware systems. Experienced in connecting frontend and backend services with an eye for both performance and flexibility. Experience working with MCP, AI agents, Agent2Agent, and c",Remote,08/07/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst,Oxford Global Resources,https://www.dice.com/job-detail/d850a81d-6378-4cea-a9e7-bd534a1c11f7,"Business Analyst 6 Months contract to Hire Oxford client is seeking a Business Analyst to assist with ongoing projects. They have a current gap in their team and need additional help with ongoing projects. The ability to meet and quickly build rapport with end users/stakeholders is very important here. They do have Oracle EBS deployed but it is unlikely there will be Oracle specific projects. Overall, the Consultant will need to adhere to our clients process/methodologies (Waterfall) for projec","Hybrid in Mequon, Wisconsin",08/07/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Healthcare Data Analyst,"TekLeaders, Inc",https://www.dice.com/job-detail/25991802-a257-4e6b-9c81-24a14c5d9c68,"Title: Healthcare Data Analyst Location: NYC, NY (Remote) Type of Hire: Contract Job Description: Data Analyst with Python experience Around 7 years experience mining data as a data analyst Mandatory experience in Python and PySpark Technical writing experience in relevant areas including queries reports and presentations Strong SQL or Excel skills with the ability to learn other analytical tools Strong programming experience with ETL frameworks Experience with data visualization and reporting","Remote or New York, New York",08/08/2025,Today,"Full-time, Part-time, Third Party, Contract",,Easy Apply,Applied
Sr. Software Engineer (Python Developer _ Remote_Local to AZ),Cyber 1 Armor,https://www.dice.com/job-detail/fc32f683-bbaa-4f57-934a-47c60bbf9685,"We are looking for python developer so please share the resume . Duration : 6 Months(Contract to Hire) 1 Sr. Software Engineer Position (immediate need) Direct Client : PV./ Salas O Brien 2. Location Remote in US (if possibe in PHX) 3. Interview process (4 rounds including final round in-person in Phoenix, Az) - So try local or near by states 4. Visa: or USC 5. Contract 2 Hire in about 6 Months 7. Skills a. Expertise in object-oriented Python development 5-8+ years required (FastAPI platfor",Remote or Hybrid in Arizona,08/11/2025,Today,Contract,,Easy Apply,Applied
Data Analyst Developer,AaraTechnologies Inc,https://www.dice.com/job-detail/3d5bc821-8884-4f6a-b34c-0d0241c9d491,"Data Analyst (3 4 Years Experience) Experience Level: Mid-level (3 4 years) Company: Aaratech Inc Visa sponsorship is not available. About Aaratech Inc Aaratech Inc is a specialized IT consulting and staffing firm delivering high-caliber technical talent to premier U.S. companies. Our focus spans cloud, data, and software engineering, connecting professionals with long-term, impactful roles. Our client engagements offer competitive compensation, career growth, and access to modern data and anal","Remote or Hybrid in Providence, Rhode Island",08/05/2025,Today,Contract,"$60,000 - $80,000",Easy Apply,Applied
Senior Business Analyst,Ravh IT Solutions,https://www.dice.com/job-detail/758a0061-bb0b-44f0-aaca-3d6e72e354cf,"Only Local to Austin, TX Support current DPS projects and priorities in the facilitation of gathering themes/epics/user stories/acceptance criteria and analysis of existing requirements documentation. Directly support project and development teams on various initiatives to improve agency effectiveness, compliance with applicable statutes, and enhance service delivery capabilities. Facilitate project development and quality assurance discussions on gathering story points to use for a predictive l","Hybrid in Austin, Texas",08/11/2025,Today,"Contract, Third Party",$60 - $70,Easy Apply,Applied
MLOps Engineer,Conch Technologies,https://www.dice.com/job-detail/a169ee04-b09a-494b-9795-e145c73c83a5,"HI Greetings Title: MLOps Engineer Location: Sunnyvale, CA/Austin TX Rtto:Onsite Position Full time /Contract Job Summary For this role, we are looking for ML Ops Engineer with Kubernetes and Python. Experience Required: 6+ years of experience in ML Ops with strong knowledge in Kubernetes, Python, MongoDB and AWS Technical skills: Python, Kubernetes, Mongo DB, Microservices, AWS SOLR ML operations, CI/CD pipelines, LLM Good understanding of Apache SOLR Proficient with Linux administration.","Sunnyvale, California",08/07/2025,Today,Contract,,Easy Apply,Applied
Weld Engineer,"ITS Technologies, Inc.",https://www.dice.com/job-detail/53d57e62-4cbf-4269-93d4-29fae6d9bd86,"ITS has a client in the Tuscaloosa, AL area seeking a Weld Engineer. This is a direct hire position with full benefits and 401k.Job Summary The purpose of the Welding Engineer is to provide first-line support for the resolution of production problems and coordinates specific items with manufacturing, quality assurance, general maintenance, and tooling to maintain Dimensional integrity of finished goods supplied to customers. Monitors and reports status. Participates in decisions within an area","Tuscaloosa, Alabama",08/11/2025,Today,Full-time,$90000 - $100000 yr,Easy Apply,Applied
Data Engineer with Financial Crime Exp.,LanceSoft Inc.,https://www.dice.com/job-detail/b801642a-3517-45b8-922e-dc86936141ee,"Position: Data Engineer with Financial Crime Exp. Location: Fort Lauderdale, FL or Mount Laurel, NJ Position: Long-Term Contract Essential Skills: Financial Crime experience, SQL, Data Modeling, System Analysis, Databricks engineering and architecture, Database administration, project and resource planning and managementGood communication skill, Team player","Fort Lauderdale, Florida",08/05/2025,Today,"Contract, Third Party",$60 - $72,Easy Apply,Applied
Azure Data Engineer with Databricks and Capital Markets F2F,"ICS Global Soft, Inc.",https://www.dice.com/job-detail/20a57860-998b-4f95-a1b1-708deefbf113,"Role: Job Title: Azure Data Engineer with Databricks Expertise Location: Iselin, NJ (Hybrid) In person Interview after L1 Must have: Strong Databricks, Pyspark, SQL, Datawarehouse resource with Capital Markets experience Job Summary We are seeking highly skilled Azure Data Engineer with strong expertise in SQL, Python, Datawar candidate will design, implement and optimize large-scale data pipeline, ensuring scalability, re multiple teams and business stakeholders to deliver cutting-edge data sol","Woodbridge Township, New Jersey",08/06/2025,Today,"Contract, Third Party",$60 - $70,Easy Apply,Applied
Business analyst,Stellar Professionals LLC,https://www.dice.com/job-detail/b0036673-f668-4730-8d1b-4fd090b0f47a,"Mode of Interview: Webcam/In person Work Arrangement: Onsite/Remote Work Location: Jackson, MS Shift: CST Knowledge of the afore-mentioned areas of expertise with 20 years minimum experience, preferably within Mississippi government. This position will be a subject matter expert in regard to systems that support SNAP, TANF, Child Support, Child Welfare, and others.","Remote or Jackson, Mississippi",08/05/2025,Today,"Contract, Third Party",,Easy Apply,Applied
"Sr Data Analyst (SAS, DataStage)","eSolutionsFirst, LLC",https://www.dice.com/job-detail/b7079352-e52b-450e-a16c-6bf19cbc01f7,"Sr Data Analyst (SAS, DataStage) 12 Months contract Extension long term Location: Onsite in McLean , VA Needed locals required Must Have Qualifications: Hands on SQL, Sass, mortgage related experience, Bizz, and technical analysis knowledge.SAS is requiredDataStage is required Job Description: We are looking for experienced Data Analysts who can work on an Agile/Modern Delivery Team by directly supporting the Product Owner and core agile team in gathering requirements; completing research","McLean, Virginia",08/10/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Java Developer,Apex Systems,https://www.dice.com/job-detail/df3e7964-7a07-43f9-8b50-94a2c99aa9b7,"Job#: 2084104 Job Description: 12 Month Contract Hybrid Dearborn, MI $50-65/HR Position Description: Employees in this job function are responsible for designing, developing, testing and maintaining software applications and products to meet customer needs. They are involved in the entire software development lifecycle including designing software architecture, writing code, testing for quality and deploying the software to meet customer requirements. Full-stack software engineering roles, who","Dearborn, Michigan",08/05/2025,Today,Full-time,USD 50.00 - 65.00 per hour,Easy Apply,Applied
Data Analyst Developer,AaraTechnologies Inc,https://www.dice.com/job-detail/d99d70bc-abfd-4c82-946a-65d5e09e82b4,"Data Analyst (3 4 Years Experience) Experience Level: Mid-level (3 4 years) Company: Aaratech Inc Visa sponsorship is not available. About Aaratech Inc Aaratech Inc is a specialized IT consulting and staffing firm delivering high-caliber technical talent to premier U.S. companies. Our focus spans cloud, data, and software engineering, connecting professionals with long-term, impactful roles. Our client engagements offer competitive compensation, career growth, and access to modern data and ana","Remote or Hybrid in Fort Worth, Texas",08/08/2025,Today,Contract,"$60,000 - $80,000",Easy Apply,Applied
Principal Data Engineer,Exl Service,https://www.dice.com/job-detail/f34a73b1-9af1-494d-a009-a48d6acf2b98,"Hi, We have urgent requirements for our direct client, please go through the below Job Description. If you are interested please send me your updated word format resume to and reach me @ . Job Title: Principal Data Engineer Location: Pittsburgh, PA / Cleveland, OH, OR Dallas, TX OR Phoenix, AZ OR Birmingham, AL Duration : Full Time ((3 days onsite, 2 days work from home) Experience: 10+ Years Job Description Lead the design and implementation of scalable data quality frameworks and pipelines a","Hybrid in Pittsburgh, Pennsylvania",08/07/2025,Today,Full-time,"$120,000 - $130,000",Easy Apply,Applied
AI/ML Engineer,TechSpace Solutions Inc.,https://www.dice.com/job-detail/9e36e4b5-489d-488e-8d6b-1e7625569d4b,"Job Title : AI Engineer Location : Cincinnati, OH (Onsite) Duration : 12 Months Job Summary We are seeking a highly motivated and technically skilled AI Software Engineer to join our growing team. This role involves designing and building agentic workflows, integrating AI models into production-grade applications, and working on cutting-edge AI systems that drive business value. The ideal candidate will possess strong software development skills, AI/ML expertise, and experience with AWS-based AI","Cincinnati, Ohio",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Financial Intelligence Analyst,"Seneca Resources, LLC",https://www.dice.com/job-detail/01959996-e19e-4e35-bed0-c95a6cfd09b1,"We would like candidates that have experience with filing BSA/AML SARs and using the transaction monitoring tool Verafin. Description To perform research and analysis of Client account activity to identify red flags and suspicious activity. Create and maintain Suspicious Activity Reports (SARs). Maintain knowledge of BSA/AML history, regulations, and industry guidance. Support Business Units staff, particularly Branch and Contact Center, in complying with established BSA/AML policies and proced","Hybrid in Winchester, Virginia",08/11/2025,Today,Contract,$20 - $25,Easy Apply,Applied
"Senior Data Scientist , Need Local Profiles only",RigelSky Inc,https://www.dice.com/job-detail/6b0091fc-93f1-4906-8b6a-e12260748243,"Title: Senior Data Scientist Location: Mason OH / WOODLAND HILLS CA(5 days onsite) Duration: 12+ months We are looking for Senior Data Scientist with 15+ Years Skill 1 7+ Yers Exp - AI agent architectures, LLMs, NLP developing A2A Protocols and Model Context Protocols (MCP) Skill 2 - 7+ Yers Exp - LLMs and NLP models (e.g., medical BERT, BioGPT) SKill 3 - 7+ Yers Exp - retrieval-augmented generation (RAG) Skill 4 7+ Yers Exp - coding experience in Python, with proficiency in ML/NLP libraries","Mason, Ohio",08/11/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Lead Data Scientist,ADDSOURCE,https://www.dice.com/job-detail/3ff5d5a6-a17c-4400-ae01-c7739298105b,"Title: Lead Data Scientist Start Date: Immediate Position Type: Contract Location: Remote across USA/ Canada Key Responsibilities: Design, develop, and deploy chatbot solutions using OpenAI GPT-4.0 integrated with custom knowledge sources via RAG. Build scalable and secure APIs to interface LLMs with front-end and back-end systems. Implement Azure-native solutions including Azure Cognitive Services, Azure OpenAI, Azure logic app and Azure Functions for cloud deployment. Develop preprocessing pip",Remote or Hybrid,08/11/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Product Owner (Gen AI & Investment Banking),ApTask,https://www.dice.com/job-detail/83f89ad6-4cd0-4ccb-aef1-d41dd0614f23,"Job Title: Product Owner (Gen AI & Investment Banking) Location : NYC, NY Rate: $500-600/Day Client: Synechron / Mizuho Work Mode: Onsite Job Description :- Requirements: Experience in directly working within Investment Banking in product management or related roles.Demonstrated experience in shaping requirements for large IB organizations, working closely with business teams.Proven experience developing product features lists, requirements, and specifications.At least 1 year of experience wor","New York, New York",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
"Senior Software Engineer with Teststand and LabView for lisle, IL on W2 basis",Sovereign Technologies,https://www.dice.com/job-detail/3c684d73-b3a5-4667-8117-6075d28408b7,"Job Title: Senior Software Engineer Job Description We are seeking a highly skilled Senior Software Engineer to develop innovative software solutions that automate product manufacturing, laboratory testing, SQL data storage, and data analysis in a dynamic, customer-focused automotive environment. Responsibilities Comply with cybersecurity standards, corporate governance, industry standards, and internal best practices to minimize software risks and eliminate vulnerabilities.Utilize the latest so","Lisle, Illinois",08/06/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
MLops Engineer,K Anand Corporation,https://www.dice.com/job-detail/9de66544-8b7d-4001-bf5a-461775d54c34,"Role-MLOps profiles Location-Cupertino, CA- Onsite Day 1 Duration :12+ Months Look for locals Skills- please share strong AIOps / MLOps profile for Apple at Cupertino","Cupertino, California",08/05/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
"Technical Product Manager - Generative AI, Gen AI - (Innovation Labs Group)",SES,https://www.dice.com/job-detail/81429481-3f99-44e6-8a58-358639085b78,"Sr Technical Product Manager - Gen AI (Innovation Labs Group) Type: W2 With Benefits - No C2C Location: Will Be Supporting Denver, CO Hours Top 5 Technical Skills: Drive the execution of Generative AI use cases from concept to production. Work closely with cross-functional teams, including engineering, design, and business stakeholders, to deliver use cases in an accelerated timeline. Develop and prioritize product requirements, user stories, and acceptance criteria. Ensure alignment of product",Remote,08/05/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Immediate Hiring::Direct Client::Data Engineer (Informatica)::HYBRID ROLE,HCL Global Systems,https://www.dice.com/job-detail/302924d8-a491-40a0-875e-b1efdc01bbe8,"Job Title: Data Engineer (Informatica) HYBRID ROLE (2 weeks a month onsite) Location: Westlake, TX Duration: Long term Job Description MUST HAVE's: - Informatica - PL/SQL - Oracle database - performance tuning (SQL tuning advisor, integrate an oracle tuning plan, etc) and development NICE TO HAVE's: - Python and Oracle BI tools - Not Power BI If someone is good with Python and doesn't have Informatica they will consider them The Expertise and Skills You Bring Bachelor s Degree or equivalent in a","Hybrid in Roanoke, Texas",08/08/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Python Developer,Visionary Innovative Technology Solutions,https://www.dice.com/job-detail/332f38c6-0261-4546-a874-7ec1ddaeef0b,"Hi, Please go through the job description: Title: Python Developer Location: Seattle, WA(Hybrid Local F2F Interview) Duration: 6+ months Job Description: Client has requested shorter resumes (no more than 4 pages in a typical font size), neatly formatted that clearly match the requirements. AI assistance in interviews is not permitted. Must agree to an in-person interview in the final stages. Note the 4 days onsite work week. MUST HAVE: Python Development, Platform engineering, Infrastructure As","Hybrid in Seattle, Washington",08/05/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst (Data Governance & Rule Definition Support),Bahwan CyberTek Inc.,https://www.dice.com/job-detail/7b276c12-139c-452e-a8b7-7679b0ed16bc,"Title : Business Analyst ((Data Governance & Rule Definition Support) Location: Remote (some travel to client location in NC) Duration: 6-12 months Description: The ideal candidate excels in interpersonal communication, collaboration, and organization, with a proven ability to translate between technical and business language. They will partner closely with engineers, data analysts, quality analysts, and governance teams to ensure rules, mappings, and metadata are accurate, consistent, and trace",Remote,08/11/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Data Engineer,Strategic Staffing Solutions,https://www.dice.com/job-detail/05433997-3661-4813-95ee-05b7873f0e59,"Data Engineer 24 Months Charlotte, NC 5-7 development experience on prior Business Intelligence (BI) projects 2+ years BI Visualization/Reporting experience with tools such as Tableau, Power BI, etc. 2 years SQL experience Prior Banking experience Agile experience Ability to work on site at 300 S. Brevard 3 days a week, remotely for remaining 2 days per week o Wednesdays in the office, other days in the office are flexible Desired Apache Iceberg, Dremio, Apache Parquet, Spark Familiar with Jira","Charlotte, North Carolina",08/07/2025,Today,Contract,USD70 - USD75,Easy Apply,Applied
Business Analyst,INNOVIT USA INC,https://www.dice.com/job-detail/94d087c2-0558-4f99-a6a5-330ab4b5584b,"Hiring: W2 Candidates Only Visa: Open to any visa type with valid work authorization in the USA This position performs advanced, senior-level business analysis work as well as user experience design work to ensure a positive and productive end user experience. The position will ensure design decisions are grounded in user experience and research and adhere to agency-wide design standards and industry-wide best practices and will partner with the product team and other key stakeholders on design","Austin, Texas",08/08/2025,Today,"Full-time, Part-time, Contract, Third Party",,Easy Apply,Applied
Software Engineer,Global Soft Systems,https://www.dice.com/job-detail/a8a4f74a-c98c-4744-b568-380c6df6b3d2,"Software Engineer Johnston, IA candidate living within 50-mile radius of location required onsite T/W/TH each week. Long Term Application feature development and maintenance for our data processing pipelines and full-stack web applications. Applications focused primarily on image and data processing supporting seed product development in Client's R&D Responsibilities : Develop and support high-quality, scalable, and secure data processing pipelines and full-stack web applications. Create and e","Johnston, Iowa",08/08/2025,Today,"Contract, Third Party",,Easy Apply,Applied
"Data Engineer-Cincinnati, OH-Onsite role","Javen Technologies, Inc",https://www.dice.com/job-detail/175112ee-fdf3-4002-9e5f-e5089237173a,"Greetings from Javen Technologies Inc., Direct client requirement Job Title: Data Engineer Location: Cincinnati, OH- Onsite role Duration: 6 months contract General Function: Collaborative, proactive, strategic data engineer - data movement/ETL. Role will be working in Financial Crimes AML and upstream Commercial Payments LOB as part of modernization efforts.Day to day will be using DataStage, Snowflake, DBT, data mapping, ETL/data movement, testing and documenting. Will be integrated with upst","Cincinnati, Ohio",08/08/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
